# File: A271.freight_coef.csv
# Title: Coefficients of freight inputs to energy and ag commodities
# Units: million tkm per EJ = ton-meters per GJ
# Comments: price-unit-conversion takes into account the following:
#  (1) transportation output unit is 1e6 times the price unit denominator whereas all other sectors are 1e9.
#  (2) transportation price unit is 1990$ whereas others are 1975$.
#  (3) trn_freight costs are 17x higher than rail mode (the dominant mode for some of these fuels). Some de-rating is appropriate.
# Note: the methods are not set up to handle different tkm inputs for different refined liquid fuel commodities (e.g., ref liq industrial, ref liq enduse need to have the same coef in each region)
# Column types: cccccnnnnnn
# ----------
region,supplysector,subsector,technology,minicam.energy.input,price.unit.conversion,1971,1990,2000,2010,2100
USA,traded misccrop,Europe_Non_EU traded misccrop,Europe_Non_EU traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,Europe_Non_EU traded misccrop,Europe_Non_EU traded misccrop,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
USA,traded misccrop,European Free Trade Association traded misccrop,European Free Trade Association traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,European Free Trade Association traded misccrop,European Free Trade Association traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded misccrop,India traded misccrop,India traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,India traded misccrop,India traded misccrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
USA,traded misccrop,Indonesia traded misccrop,Indonesia traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,Indonesia traded misccrop,Indonesia traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded misccrop,Japan traded misccrop,Japan traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,Japan traded misccrop,Japan traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded misccrop,Mexico traded misccrop,Mexico traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,Mexico traded misccrop,Mexico traded misccrop,trn_shipping_intl,0.00045208,2000,2000,2000,2000,2000
USA,traded misccrop,Middle East traded misccrop,Middle East traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,Middle East traded misccrop,Middle East traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded misccrop,Pakistan traded misccrop,Pakistan traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,Pakistan traded misccrop,Pakistan traded misccrop,trn_shipping_intl,0.00045208,2000,2000,2000,2000,2000
USA,traded misccrop,Russia traded misccrop,Russia traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,Russia traded misccrop,Russia traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded misccrop,South Africa traded misccrop,South Africa traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,South Africa traded misccrop,South Africa traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded misccrop,South America_Northern traded misccrop,South America_Northern traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,South America_Northern traded misccrop,South America_Northern traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded misccrop,South America_Southern traded misccrop,South America_Southern traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,South America_Southern traded misccrop,South America_Southern traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded misccrop,South Asia traded misccrop,South Asia traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,South Asia traded misccrop,South Asia traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded misccrop,South Korea traded misccrop,South Korea traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,South Korea traded misccrop,South Korea traded misccrop,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
USA,traded misccrop,Southeast Asia traded misccrop,Southeast Asia traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,Southeast Asia traded misccrop,Southeast Asia traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded misccrop,USA traded misccrop,USA traded misccrop,trn_freight,3.62E-05,300,300,300,300,300
USA,traded misccrop,USA traded misccrop,USA traded misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Africa_Eastern traded oilcrop,Africa_Eastern traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Africa_Eastern traded oilcrop,Africa_Eastern traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Africa_Northern traded oilcrop,Africa_Northern traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Africa_Northern traded oilcrop,Africa_Northern traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Africa_Southern traded oilcrop,Africa_Southern traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Africa_Southern traded oilcrop,Africa_Southern traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Africa_Western traded oilcrop,Africa_Western traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Africa_Western traded oilcrop,Africa_Western traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Argentina traded oilcrop,Argentina traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Argentina traded oilcrop,Argentina traded oilcrop,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
USA,traded oilcrop,Australia_NZ traded oilcrop,Australia_NZ traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Australia_NZ traded oilcrop,Australia_NZ traded oilcrop,trn_shipping_intl,0.00045208,2500,2500,2500,2500,2500
USA,traded oilcrop,Brazil traded oilcrop,Brazil traded oilcrop,trn_freight,3.62E-05,150,150,150,150,150
USA,traded oilcrop,Brazil traded oilcrop,Brazil traded oilcrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
USA,traded oilcrop,Canada traded oilcrop,Canada traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Canada traded oilcrop,Canada traded oilcrop,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
USA,traded oilcrop,Central America and Caribbean traded oilcrop,Central America and Caribbean traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Central America and Caribbean traded oilcrop,Central America and Caribbean traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Central Asia traded oilcrop,Central Asia traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,China traded oilcrop,China traded oilcrop,trn_freight,3.62E-05,150,150,150,150,150
USA,traded oilcrop,China traded oilcrop,China traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Colombia traded oilcrop,Colombia traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Colombia traded oilcrop,Colombia traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,EU-12 traded oilcrop,EU-12 traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,EU-12 traded oilcrop,EU-12 traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,EU-15 traded oilcrop,EU-15 traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,EU-15 traded oilcrop,EU-15 traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Europe_Eastern traded oilcrop,Europe_Eastern traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Europe_Eastern traded oilcrop,Europe_Eastern traded oilcrop,trn_shipping_intl,0.00045208,3000,0,3000,3000,3000
USA,traded oilcrop,Europe_Non_EU traded oilcrop,Europe_Non_EU traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Europe_Non_EU traded oilcrop,Europe_Non_EU traded oilcrop,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
USA,traded oilcrop,European Free Trade Association traded oilcrop,European Free Trade Association traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,European Free Trade Association traded oilcrop,European Free Trade Association traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,India traded oilcrop,India traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,India traded oilcrop,India traded oilcrop,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
USA,traded oilcrop,Indonesia traded oilcrop,Indonesia traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Indonesia traded oilcrop,Indonesia traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Japan traded oilcrop,Japan traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Japan traded oilcrop,Japan traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Mexico traded oilcrop,Mexico traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Mexico traded oilcrop,Mexico traded oilcrop,trn_shipping_intl,0.00045208,2000,2000,2000,2000,2000
USA,traded oilcrop,Middle East traded oilcrop,Middle East traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Middle East traded oilcrop,Middle East traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,Pakistan traded oilcrop,Pakistan traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Pakistan traded oilcrop,Pakistan traded oilcrop,trn_shipping_intl,0.00045208,2000,2000,2000,2000,2000
USA,traded oilcrop,Russia traded oilcrop,Russia traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Russia traded oilcrop,Russia traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,South Africa traded oilcrop,South Africa traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,South Africa traded oilcrop,South Africa traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,South America_Northern traded oilcrop,South America_Northern traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,South America_Northern traded oilcrop,South America_Northern traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,South America_Southern traded oilcrop,South America_Southern traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,South America_Southern traded oilcrop,South America_Southern traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,South Asia traded oilcrop,South Asia traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,South Asia traded oilcrop,South Asia traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,South Korea traded oilcrop,South Korea traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,South Korea traded oilcrop,South Korea traded oilcrop,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
USA,traded oilcrop,Southeast Asia traded oilcrop,Southeast Asia traded oilcrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded oilcrop,Southeast Asia traded oilcrop,Southeast Asia traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded oilcrop,USA traded oilcrop,USA traded oilcrop,trn_freight,3.62E-05,600,600,600,600,600
USA,traded oilcrop,USA traded oilcrop,USA traded oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Africa_Eastern traded othergrain,Africa_Eastern traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Africa_Eastern traded othergrain,Africa_Eastern traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Africa_Northern traded othergrain,Africa_Northern traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Africa_Northern traded othergrain,Africa_Northern traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Africa_Southern traded othergrain,Africa_Southern traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Africa_Southern traded othergrain,Africa_Southern traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Africa_Western traded othergrain,Africa_Western traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Africa_Western traded othergrain,Africa_Western traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Argentina traded othergrain,Argentina traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Argentina traded othergrain,Argentina traded othergrain,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
USA,traded othergrain,Australia_NZ traded othergrain,Australia_NZ traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Australia_NZ traded othergrain,Australia_NZ traded othergrain,trn_shipping_intl,0.00045208,2500,2500,2500,2500,2500
USA,traded othergrain,Brazil traded othergrain,Brazil traded othergrain,trn_freight,3.62E-05,150,150,150,150,150
USA,traded othergrain,Brazil traded othergrain,Brazil traded othergrain,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
USA,traded othergrain,Canada traded othergrain,Canada traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Canada traded othergrain,Canada traded othergrain,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
USA,traded othergrain,Central America and Caribbean traded othergrain,Central America and Caribbean traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Central America and Caribbean traded othergrain,Central America and Caribbean traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Central Asia traded othergrain,Central Asia traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,China traded othergrain,China traded othergrain,trn_freight,3.62E-05,150,150,150,150,150
USA,traded othergrain,China traded othergrain,China traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Colombia traded othergrain,Colombia traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Colombia traded othergrain,Colombia traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,EU-12 traded othergrain,EU-12 traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,EU-12 traded othergrain,EU-12 traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,EU-15 traded othergrain,EU-15 traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,EU-15 traded othergrain,EU-15 traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Europe_Eastern traded othergrain,Europe_Eastern traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Europe_Eastern traded othergrain,Europe_Eastern traded othergrain,trn_shipping_intl,0.00045208,3000,0,3000,3000,3000
USA,traded othergrain,Europe_Non_EU traded othergrain,Europe_Non_EU traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Europe_Non_EU traded othergrain,Europe_Non_EU traded othergrain,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
USA,traded othergrain,European Free Trade Association traded othergrain,European Free Trade Association traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,European Free Trade Association traded othergrain,European Free Trade Association traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,India traded othergrain,India traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,India traded othergrain,India traded othergrain,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
USA,traded othergrain,Indonesia traded othergrain,Indonesia traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Indonesia traded othergrain,Indonesia traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Japan traded othergrain,Japan traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Japan traded othergrain,Japan traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Mexico traded othergrain,Mexico traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Mexico traded othergrain,Mexico traded othergrain,trn_shipping_intl,0.00045208,2000,2000,2000,2000,2000
USA,traded othergrain,Middle East traded othergrain,Middle East traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Middle East traded othergrain,Middle East traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,Pakistan traded othergrain,Pakistan traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Pakistan traded othergrain,Pakistan traded othergrain,trn_shipping_intl,0.00045208,2000,2000,2000,2000,2000
USA,traded othergrain,Russia traded othergrain,Russia traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Russia traded othergrain,Russia traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,South Africa traded othergrain,South Africa traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,South Africa traded othergrain,South Africa traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,South America_Northern traded othergrain,South America_Northern traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,South America_Northern traded othergrain,South America_Northern traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,South America_Southern traded othergrain,South America_Southern traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,South America_Southern traded othergrain,South America_Southern traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,South Asia traded othergrain,South Asia traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,South Asia traded othergrain,South Asia traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,South Korea traded othergrain,South Korea traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,South Korea traded othergrain,South Korea traded othergrain,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
USA,traded othergrain,Southeast Asia traded othergrain,Southeast Asia traded othergrain,trn_freight,3.62E-05,50,50,50,50,50
USA,traded othergrain,Southeast Asia traded othergrain,Southeast Asia traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded othergrain,USA traded othergrain,USA traded othergrain,trn_freight,3.62E-05,600,600,600,600,600
USA,traded othergrain,USA traded othergrain,USA traded othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rice,Africa_Eastern traded rice,Africa_Eastern traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Africa_Eastern traded rice,Africa_Eastern traded rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rice,Africa_Northern traded rice,Africa_Northern traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Africa_Northern traded rice,Africa_Northern traded rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rice,Africa_Southern traded rice,Africa_Southern traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Africa_Southern traded rice,Africa_Southern traded rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rice,Africa_Western traded rice,Africa_Western traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Africa_Western traded rice,Africa_Western traded rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rice,Argentina traded rice,Argentina traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Argentina traded rice,Argentina traded rice,trn_shipping_intl,0.00045208,1000,2000,2000,2000,2000
USA,traded rice,Australia_NZ traded rice,Australia_NZ traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Australia_NZ traded rice,Australia_NZ traded rice,trn_shipping_intl,0.00045208,2500,2500,2500,2500,2500
USA,traded rice,Brazil traded rice,Brazil traded rice,trn_freight,3.62E-05,150,150,150,150,150
USA,traded rice,Brazil traded rice,Brazil traded rice,trn_shipping_intl,0.00045208,3000,3000,3000,3000,3000
USA,traded rice,Canada traded rice,Canada traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Canada traded rice,Canada traded rice,trn_shipping_intl,0.00045208,1000,1000,1000,1000,1000
USA,traded rice,Central America and Caribbean traded rice,Central America and Caribbean traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Central America and Caribbean traded rice,Central America and Caribbean traded rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rice,Central Asia traded rice,Central Asia traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,China traded rice,China traded rice,trn_freight,3.62E-05,150,150,150,150,150
USA,traded rice,China traded rice,China traded rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rice,Colombia traded rice,Colombia traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Colombia traded rice,Colombia traded rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rice,EU-12 traded rice,EU-12 traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,EU-12 traded rice,EU-12 traded rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rice,EU-15 traded rice,EU-15 traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,EU-15 traded rice,EU-15 traded rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rice,Europe_Eastern traded rice,Europe_Eastern traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Europe_Eastern traded rice,Europe_Eastern traded rice,trn_shipping_intl,0.00045208,3000,0,3000,3000,3000
USA,traded rice,Europe_Non_EU traded rice,Europe_Non_EU traded rice,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rice,Europe_Non_EU traded rice,Europe_Non_EU traded rice,trn_shipping_intl,0.00045208,1500,1500,1500,1500,1500
